,auxilliary_output_1_acc,auxilliary_output_1_loss,auxilliary_output_2_acc,auxilliary_output_2_loss,loss,output_acc,output_loss,val_auxilliary_output_1_acc,val_auxilliary_output_1_loss,val_auxilliary_output_2_acc,val_auxilliary_output_2_loss,val_loss,val_output_acc,val_output_loss
26,0.9867256637168141,0.03876629679731073,0.9892541087231352,0.03113747120257373,0.05045203093966815,0.9894437420986093,0.02948089982471258,0.9878460498857466,0.035940870457781,0.9859891964083665,0.041086500894170125,0.06637075714198501,0.9863268061315265,0.0432625446056068
27,0.9878002528445007,0.035841711064948975,0.9907079646017699,0.0275716756935574,0.045138167682269824,0.9919089759797725,0.026114150775448146,0.9888588790552266,0.028021275182176005,0.9891964887783867,0.027607501005901026,0.0452985432373761,0.9893652936399667,0.02860990951213782
28,0.9884323640960809,0.033358815878949934,0.9914664981036663,0.024230095000605554,0.0390369718205584,0.9921618204804046,0.02176029782220674,0.9876772450241665,0.04006628409577666,0.9863268061315265,0.04190372046967371,0.06720804312919781,0.9870020255778466,0.042617040665871804
29,0.9922882427307206,0.0226857895909911,0.9943109987357776,0.017391245927297842,0.02762936750225553,0.9948166877370417,0.015606256178403615,0.9913909519789269,0.023629894016020045,0.9915597568405069,0.02407598848895476,0.0391099805227411,0.9915597568405069,0.024798215909595026
30,0.9897597977243995,0.030429766914193836,0.9924778761061946,0.021883524261419714,0.035989307355272254,0.9926042983565108,0.02029531948096513,0.9905469276710268,0.028017944913510937,0.9907157325326068,0.028774985667521853,0.04475261308227658,0.9915597568405069,0.027714732919922155
31,0.9917193426042984,0.022374741660899634,0.9946270543615676,0.015135794495321885,0.023823261492109744,0.995385587863464,0.012570099975232637,0.992234976286827,0.02600789609428679,0.9934166103178871,0.01999984576337286,0.03402466566416961,0.9934166103178871,0.020222342588827467
32,0.9938685208144592,0.01739446045795524,0.9965233880710963,0.011492019490245848,0.018601845177043556,0.9967130214465705,0.00993590086943431,0.993079000594727,0.020247400975374256,0.993247805456307,0.0197558214310695,0.03267615323145493,0.9935854151794671,0.02067518657215498
33,0.9903919089307677,0.02731067682422142,0.9919721871049305,0.021742624057134244,0.034325712876848866,0.9925410871861406,0.019609721981262138,0.9910533422557668,0.026420622931983245,0.9910533422557668,0.0286737339342218,0.04713455000030761,0.9900405130862868,0.030606242326251122
34,0.9928571428571429,0.021985155142791916,0.9946902654867257,0.01623591984529166,0.02632672824436509,0.9950695322376738,0.014860405205064906,0.9917285617020869,0.026139917506117584,0.9934166103178871,0.021094737451204087,0.036522896067414795,0.992910195733147,0.022352498892511088
35,0.9941213652698792,0.01660354694283265,0.9962073324905183,0.011459046285882046,0.01836194266198973,0.9965865992414665,0.009943164359394335,0.992572586009987,0.021658883561492773,0.992910195733147,0.023055062875790542,0.0379651202974309,0.993079000594727,0.02455093626500152
36,0.9936788874841972,0.017782818791179832,0.9969658659924147,0.010481949614104256,0.018003593794012493,0.9970922882427308,0.009524162900404518,0.9917285617020869,0.025710194716877747,0.9915597568405069,0.02543191276968612,0.043723120671683754,0.9902093179478668,0.028380487554384035
37,0.9933628318584071,0.020488913186711605,0.995575221238938,0.013050669092830982,0.02181576586948936,0.9958280657395702,0.011753890852254902,0.9886900741936466,0.036593278437811357,0.9888588790552266,0.0361643835789336,0.05959513699000728,0.9881836596089066,0.0377678370845594
38,0.9908975979320319,0.02475284796688522,0.9939317319848293,0.01793747036959199,0.02816299592944241,0.9947534766118837,0.015355899824269879,0.9898717082247067,0.02806625082324197,0.9898717082247067,0.028622661090275472,0.047576806506118126,0.9897029033631267,0.03057013183220929
39,0.9912136536030342,0.025612414852355745,0.9946902654867257,0.01634561070773807,0.026307386889472113,0.9951327433628319,0.013719978733500407,0.9881836596089066,0.03430775593360037,0.988014854827819,0.030816825798471822,0.05244421802214639,0.9880148547473266,0.03290684298083317
40,0.9952591656131479,0.013982282257044286,0.9963337547408344,0.009064154012991744,0.014845627856084091,0.9967130214917825,0.007931696611561656,0.9900405130862868,0.03228931472329253,0.9918973665636669,0.030856377179355528,0.051654534127106064,0.9918973665636669,0.032710825668662506
41,0.9950063211125159,0.014597238197819095,0.9970922882427308,0.00889966797640526,0.014936177455731838,0.9973451327433628,0.007887105389372193,0.9934166103178871,0.019126634747368473,0.993247805456307,0.020564076198915184,0.03410504172398262,0.993247805456307,0.02219782807064984
42,0.9926042982660865,0.023199268775684793,0.9942477875201953,0.01729956613830026,0.028248076206814927,0.9946270542711434,0.016098425279909512,0.9880148547473266,0.04430215151642199,0.9903781228094468,0.032278899061270336,0.058846536510643484,0.9891964887783867,0.03587222017616959
43,0.9902022756005057,0.030389112476336,0.9922250316055625,0.023370051466493118,0.036813964476139556,0.9929835651074589,0.020686214893580062,0.9934166103178871,0.021795002515330297,0.993079000594727,0.020502392518611412,0.03490305920857823,0.992741390871567,0.022213840153782673
44,0.9941845764854614,0.017356100017923093,0.9958280657395702,0.011267752044654054,0.018224304086439234,0.9968394437420987,0.009637148192397573,0.9897029033631267,0.028926245531143972,0.9902093179478668,0.03337474274188079,0.049233733489606364,0.9908845373941868,0.030543436578007704
45,0.9936788874841972,0.018840844290597097,0.9959544879898862,0.01296137532108321,0.020639443250052753,0.9963969658659925,0.011098776878584495,0.9898717082247067,0.032590464793854995,0.9907157325326068,0.02867787466230403,0.04934488018631311,0.9915597568405069,0.030964377070201724
46,0.9960809101949901,0.011599431976713663,0.9970922881975186,0.008217241080517865,0.013351677051084834,0.9976611883239409,0.007406674861182681,0.9873396352205142,0.03579369406319606,0.9886900741936466,0.03384840460214324,0.05237283040175138,0.9915597568405069,0.03148019996755942
47,0.9924146649810367,0.022325540587421408,0.9945006321112516,0.015201213102029489,0.023883316809059547,0.99551201011378,0.012625290063126236,0.9935854151794671,0.020885678518822594,0.9920661714252469,0.021453009358658168,0.03575239368764071,0.9917285617020869,0.023050786511045626
48,0.9872313527180784,0.040793608690879286,0.9894437420986093,0.034580188673566534,0.0517143268904657,0.9915297092288242,0.029102186378863946,0.9903781228094468,0.030275019729644522,0.9913909519789269,0.027839513300621857,0.04279979502506791,0.9910533422557668,0.02536543440840922
49,0.9889380530973452,0.031773526554953135,0.9939317319848293,0.018938835916567393,0.03158664547434423,0.9943742098157234,0.016372935936636704,0.9908845373941868,0.02684639847304755,0.9918973665636669,0.02402133354508418,0.03972848298016792,0.992234976286827,0.024468162887026024
