,auxilliary_output_1_acc,auxilliary_output_1_loss,auxilliary_output_2_acc,auxilliary_output_2_loss,loss,output_acc,output_loss,val_auxilliary_output_1_acc,val_auxilliary_output_1_loss,val_auxilliary_output_2_acc,val_auxilliary_output_2_loss,val_loss,val_output_acc,val_output_loss
11,0.9860592599340087,0.04162938909812086,0.9877605027864259,0.03625227433610101,0.058359762663302915,0.9881385567536297,0.03499526279639963,0.9892324258264918,0.03122207960791495,0.99061682818028,0.024580178276212093,0.04090743867940874,0.9912321181356715,0.024166761085515964
12,0.9831293417585971,0.04729847070207319,0.9845470440651934,0.042505738831150594,0.0693217353061469,0.9848305845405962,0.04238047135800981,0.9792339641430656,0.04908945871131124,0.9801568991219956,0.05239526169691759,0.08147788037934352,0.9806183665426964,0.05103246196405353
13,0.9858229762298568,0.040674510339695664,0.9870516516232692,0.0364470485730807,0.05851783577128657,0.9873824488445726,0.03538136716525306,0.9783110290724504,0.05693392470949472,0.9826180587601907,0.04027433406677366,0.0683751719021891,0.9833871712044301,0.039212692532759434
14,0.9881858135699482,0.03439543205260791,0.9899815698690988,0.02905050474527323,0.04689784738875143,0.9903123670904022,0.02786406551745958,0.9884633133364098,0.03462450958178401,0.9918474080910629,0.023080052889154618,0.039855917763418236,0.9918474080910629,0.022544548230698694
15,0.9882330703158487,0.032738425528742315,0.9898870564223654,0.028123077490328222,0.04552076386449682,0.9902178536436688,0.027262312166766372,0.9820027688047993,0.05271093406126388,0.9830795262267343,0.04471054680856521,0.0740917376080338,0.9827718812490386,0.04486529091908246
16,0.9894617456641935,0.030432846969836183,0.991682812721516,0.02407084140210272,0.03934905061660334,0.9916355559756155,0.02299794339550271,0.9895400707583448,0.032018782207654944,0.9915397631133672,0.0265679418262214,0.04449694386587851,0.9920012305799107,0.026920925507156062
17,0.9888946647133878,0.031181764086725766,0.9916355559756155,0.024149349953519424,0.040081252290038845,0.9921081234346203,0.023481917454838262,0.9880018458698662,0.035034439587401024,0.9833871712044301,0.0408916187929564,0.06195888230574604,0.983540993693278,0.039181064303246006
18,0.9885166107912515,0.03155812827371074,0.9907376778035064,0.02709542358386817,0.04326975454636301,0.9906431643117055,0.02567368811116564,0.9884633133364098,0.03265620577407675,0.9872327334256268,0.03441484751419557,0.05551762694019897,0.9863097984925396,0.03539631002271166
19,0.989745286184664,0.030566694447847733,0.990784934549407,0.02583915434417196,0.041655586176241995,0.9908794480862755,0.024733830905982822,0.9781572067211305,0.0526020311316542,0.9847715736499036,0.04331367736898043,0.06999536320152255,0.9852330411164472,0.0412206493525519
20,0.9909739615330089,0.02667197492171689,0.9933840555739332,0.020609960466773648,0.03405746215435354,0.9932895420821323,0.01987288102874117,0.9909244731579757,0.025248245101171657,0.9935394554683895,0.020830426085783307,0.035362720989473614,0.9930779880018459,0.021539119317015375
21,0.9882330702707811,0.031149860947149895,0.9896507726477954,0.02695215142135485,0.043365757689392256,0.9897452861395964,0.02593515336941837,0.9816951239187889,0.043620977529542776,0.9867712660507686,0.03670637020971606,0.062203684167607236,0.9861559760953771,0.03810547870881666
22,0.9902651103445017,0.0264186248017592,0.9930532583526298,0.019857766532049695,0.03276974876105777,0.9934313123198336,0.018886830792329046,0.9900015382248885,0.02835679830562961,0.9918474080910629,0.023515942872230723,0.03892197171127296,0.9923088755576065,0.023360149292803934
23,0.9918718397501854,0.022775100225013303,0.9939038798239059,0.01733130004340937,0.02822329957712593,0.9941401635083408,0.016191378882782687,0.9920012305799107,0.02263164818506081,0.9938471004460853,0.02085018522698341,0.03442227580502785,0.9935394554683895,0.021377725375803618
24,0.9922971504182222,0.021906689995014553,0.9948490146968479,0.014192127216672347,0.02394634939377285,0.9954160956476537,0.013116703823584038,0.9907706506691278,0.027367238646983146,0.9866174434702354,0.03591945465820529,0.05677737624768144,0.9864636209813875,0.037791367648745966
25,0.9914937857379141,0.02290468318426156,0.9934313123198336,0.016920425830939972,0.027949777194345236,0.9937148527952365,0.016002244206211335,0.9900015382248885,0.029307619619177404,0.983540993693278,0.0423642103241284,0.06251049686659561,0.9840024611598216,0.04100894747201859
26,0.9934785690657342,0.019040554629621714,0.9960776900902604,0.011786864730708942,0.019792075623641353,0.9965030008033647,0.010543849454715174,0.9930779880018459,0.020677299507171742,0.9946162128903245,0.01921402416047304,0.033051672876182756,0.9949238578680203,0.02108427542632147
27,0.993762109541137,0.018881202849246697,0.9964084873566312,0.011102321722522856,0.01862723470488721,0.996833798024668,0.009632176965342873,0.9923088755576065,0.022881354158536493,0.9935394554683895,0.020621937973884077,0.034293891407010446,0.9944623904014767,0.021242903005638684
28,0.9926279476395256,0.021609356285742364,0.9950852984263504,0.014642740583174815,0.024415444542947546,0.9951798119181513,0.013539815054887985,0.9912321181356715,0.02212051491981475,0.9949238578680203,0.015761188138263802,0.027219553884602506,0.9956929703122597,0.015855042914233786
29,0.9947072444591465,0.015203707183070295,0.9973536222295732,0.007307214479730868,0.01294816350491962,0.9978734464344785,0.006194886614907341,0.9933856329795416,0.019752107092305137,0.9946162128903245,0.016218512220283077,0.028007848197494363,0.9950776803568682,0.017216662276714662
30,0.9956996361230566,0.014090412376015177,0.9982042437008494,0.005389902440207954,0.009909015872247401,0.9985822976680532,0.00406492115177306,0.9880018459157088,0.03300928723220618,0.9910782956468236,0.0310168951957383,0.05481993604678912,0.9907706506691278,0.035612080398225124
31,0.9928642313690279,0.02013689489679301,0.994659987713246,0.014304148620718287,0.02423844586961532,0.9948017579509475,0.013906132421580565,0.9887709583141056,0.031178444233281605,0.9898477157818832,0.0349324262551843,0.05497092670501608,0.9892324258264918,0.035137664202220795
32,0.9953215821558528,0.013351183512925014,0.9986768111147867,0.004091443349760723,0.008229622481564391,0.9991966353196919,0.002996834287816047,0.9921550530687586,0.0205159336982839,0.9904630056914321,0.027919041290498204,0.0478154422798714,0.9900015382248885,0.033284949171907406
33,0.9954633524386217,0.01308219595843289,0.9984405273852842,0.004586756596113574,0.00897468375542489,0.998913094844289,0.0036739977634987694,0.9941547454237809,0.019103301222167662,0.9949238578680203,0.017666023963144997,0.0320556425783917,0.9955391478234118,0.021024844492163353
34,0.9941401635534084,0.016028288685295544,0.9968337980697356,0.009321649183910137,0.016343825129811196,0.9963612306107308,0.008738843451393717,0.9912321181356715,0.025017105127922438,0.9921550530687586,0.028600062178520545,0.048190593194368914,0.9921550530687586,0.03210544251163916
35,0.996786541323835,0.010255222198895395,0.9991021218729584,0.0029489318585160336,0.006173762764605141,0.9993384056024609,0.0022125164346974454,0.9856945085371481,0.042673736678026965,0.9901553607137363,0.0399926881331445,0.07171726164367485,0.9900015382248885,0.04691733358020993
36,0.991588299229715,0.026145141243766157,0.9912575020084117,0.024092503006289887,0.03788447378851757,0.9914937857379141,0.022813180077934654,0.992924165512998,0.01935522007677179,0.9949238578680203,0.0163036088684942,0.027087652565342103,0.995231502845716,0.016390003788020753
37,0.9958886631066585,0.012145066978591103,0.998913094844289,0.003939362020997962,0.007778010221694615,0.9991966353196919,0.002952681355043662,0.9946162128903245,0.01812192441102866,0.9950776803568682,0.017481779531488835,0.0312535562065299,0.995231502845716,0.020572444368843163
38,0.9963139738197627,0.010697726030806688,0.9988658380983886,0.00339164240324044,0.006481314709073033,0.9992438920655924,0.0022545040573979554,0.9892324257806492,0.0281112284315454,0.9946162128903245,0.018770785234627867,0.037499465875567475,0.9947700353791724,0.023434861554445477
39,0.9962194603279618,0.010845082847130863,0.9987240678606871,0.0037462871877846455,0.0074108614510555795,0.9988658380983886,0.0030334502940239424,0.995231502845716,0.017858736943476113,0.9958467928011075,0.01708404530249285,0.031374840028562875,0.9956929703122597,0.02089200513707108
40,0.9962667170738623,0.00974545178916315,0.9995274325409952,0.0016829806300576173,0.004374782712060312,0.9996219460327962,0.0009462528282096596,0.9921550530687586,0.022972658240492633,0.9920012305799107,0.02714417511610379,0.04863678180796825,0.9920012305799107,0.03360173186059076
41,0.9935730826026027,0.01817737022994608,0.9955578658853551,0.013084514663897972,0.02205051890993427,0.9960304333894274,0.01267195314203567,0.9921550530687586,0.022086999170435904,0.9930779880018459,0.02303430416180014,0.03470572183136336,0.9930779880018459,0.021169330490970348
42,0.9975426492131751,0.007832971568915006,0.9996692027786966,0.0016570586935242065,0.00416575408762747,0.9998109730163981,0.001318744921908798,0.9946162128903245,0.017794628902251416,0.9955391478234118,0.0174164719838455,0.029674386436389734,0.9956929703122597,0.019111055411365548
43,0.9981569869098814,0.006135249369677272,1.0,0.00052208915518356,0.0022181426961939347,1.0,0.0002209410612886415,0.9949238578680203,0.01733734941828205,0.9960006152899554,0.01894513415988463,0.032437419999688494,0.9953853253345639,0.021552674516033214
44,0.9985350408770852,0.0053271071263006915,1.0,0.00035462433911706304,0.0018337584053527587,1.0,0.00012923889952732402,0.9944623904014767,0.019288953454125905,0.9956929703122597,0.018981267026789858,0.033695816709808896,0.995231502845716,0.022214749777855262
45,0.9987240678606871,0.004530368943783046,1.0,0.00022133010134018881,0.0014937622818871608,1.0,6.82525064684485e-05,0.9938471004460853,0.020254833885217875,0.995231502845716,0.023333781466347774,0.040595599735138724,0.9946162128903245,0.027519014735674485
46,0.9985350408770852,0.004579935978809362,1.0,0.00019404447237320795,0.0014853596298431211,1.0,5.3165450239402154e-05,0.9949238578680203,0.017665155604107658,0.9961544377788033,0.019259063873800563,0.0339955945530911,0.9961544377788033,0.02291832820910786
47,0.9987713246065876,0.004183552542396894,1.0,0.00017667906998321896,0.0013529145489671057,1.0,4.4845005857175315e-05,0.9953853253345639,0.017616660925773155,0.9961544377788033,0.020348283982337605,0.03589298925938639,0.9953853253345639,0.02450350479159848
48,0.9986295543688861,0.003963337267856256,1.0,0.000173700567996637,0.0012969687277759995,1.0,5.585733143695005e-05,0.9947700353791724,0.019181149539943883,0.9961544377788033,0.020983341564967894,0.03720695121585848,0.9960006152899554,0.025157603694455126
49,0.9991493785737914,0.0033403106428165057,1.0,0.00013016471151768168,0.0010681596592589633,1.0,2.701700994511351e-05,0.9947700353791724,0.0209513287744008,0.9961544377788033,0.022365390063530576,0.039909436067595616,0.9953853253345639,0.026914420370687378
